Title,Bedrooms,Bathrooms,Floor_no,Occupancy_status,Floor_area,Price_in_taka,Location,City_cumilla,City_dhaka,City_gazipur,City_narayanganj-city
5 Katha Plot is now for sale in Purbachal Marine City,3.0,3.0,4.0,1.0,3600.0,6500000.0,"Rupganj, Narayanganj",False,False,False,True
Ready Plot Is Up For Sale In Purbachal Marine City,3.0,3.0,4.0,1.0,3600.0,6500000.0,"Rupganj, Narayanganj",False,False,False,True
In Purbachal Marine City There Is A 3 katha Residential Plot For Sale,3.0,3.0,4.0,1.0,2160.0,3900000.0,"Rupganj, Narayanganj",False,False,False,True
A 3 Katha Residential Plot For Sale In Purbachal Marine City,3.0,3.0,4.0,1.0,2160.0,3900000.0,"Rupganj, Narayanganj",False,False,False,True
Plot For Sale In Purbachal Marine City,3.0,3.0,4.0,1.0,2160.0,3900000.0,"Rupganj, Narayanganj",False,False,False,True
We Have A Nice Plot Which Is Ready For Sale In Purbachal Marine City,3.0,3.0,4.0,1.0,2160.0,3900000.0,"Rupganj, Narayanganj",False,False,False,True
"5 Katha Plot now for sale in Rupganj, Bproperty Village",3.0,3.0,4.0,1.0,3600.0,5625000.0,"Rupganj, Narayanganj",False,False,False,True
"5 Katha Plot now for sale in Rupganj, Bproperty Village",3.0,3.0,4.0,1.0,3600.0,5625000.0,"Rupganj, Narayanganj",False,False,False,True
5 Katha nice Plot for sale in Bproperty Village,3.0,3.0,4.0,1.0,3600.0,7625000.0,"Rupganj, Narayanganj",False,False,False,True
"See This Large 5 Katha Plot For Sale In Rupganj, Bproperty Village",3.0,3.0,4.0,1.0,3600.0,7625000.0,"Rupganj, Narayanganj",False,False,False,True
5 Katha beautiful Plot For Sale In Bproperty Village,3.0,3.0,4.0,1.0,3600.0,7625000.0,"Rupganj, Narayanganj",False,False,False,True
"A 3 Katha Plot Is For Sale In Bproperty Village, Rupganj",3.0,3.0,4.0,1.0,2160.0,4575000.0,"Rupganj, Narayanganj",False,False,False,True
We Have A Ready 3 Katha Plot For Sale In Rupganj Nearby Zinda Park,3.0,3.0,4.0,1.0,2160.0,4575000.0,"Rupganj, Narayanganj",False,False,False,True
"In The Location Of Bproperty Village, A Large Residential Plot For Sale",3.0,3.0,4.0,1.0,2160.0,4575000.0,"Rupganj, Narayanganj",False,False,False,True
Plot For Sale In Bproperty Village,3.0,3.0,4.0,1.0,3600.0,7625000.0,"Rupganj, Narayanganj",False,False,False,True
5 Katha Plot is available for sale in Bproperty Village,3.0,3.0,4.0,1.0,3600.0,7625000.0,"Rupganj, Narayanganj",False,False,False,True
"A Plot Which Is Up For Sale In Rupganj, Bproperty Village",3.0,3.0,4.0,1.0,2160.0,4575000.0,"Rupganj, Narayanganj",False,False,False,True
"Get This Wonderful Plot In Bproperty Village, Narayanganj City Which Is Ready For Sale",3.0,3.0,4.0,1.0,3600.0,7625000.0,"Rupganj, Narayanganj",False,False,False,True
A Plot Which Is Up For Sale In Bproperty Village,3.0,3.0,4.0,1.0,2160.0,4575000.0,"Rupganj, Narayanganj",False,False,False,True
"Five Katha Plot For Sale In Bproperty Village, Narayanganj",3.0,3.0,4.0,1.0,3600.0,7625000.0,"Rupganj, Narayanganj",False,False,False,True
"Meet With A Fascinating 5 Katha Ready Plot For Sale In Narayanganj, Bproperty Village",3.0,3.0,4.0,1.0,3600.0,7625000.0,"Rupganj, Narayanganj",False,False,False,True
"A 3 Katha Plot Is Up For Sale In The Beautiful Location Of Bproperty Village, Rupganj, Narayanganj",3.0,3.0,4.0,1.0,2160.0,4575000.0,"Rupganj, Narayanganj",False,False,False,True
"A Residential Plot In Bproperty Village, Rupganj Is For Sale",3.0,3.0,4.0,1.0,2160.0,4575000.0,"Rupganj, Narayanganj",False,False,False,True
Attention ! A 5 Katha Plot Is Now Available For Sale In Bproperty Village,3.0,3.0,4.0,1.0,3600.0,7625000.0,"Rupganj, Narayanganj",False,False,False,True
"3.15 Katha Residential Plot For Sale In Narayanganj, Purbachal American City",3.0,3.0,4.0,1.0,2268.0,11000000.0,"Rupganj, Narayanganj",False,False,False,True
A 1525 Square Feet Large And Spacious Residential Apartment At Shiddhirganj For Sale,3.0,3.0,2.0,1.0,1525.0,6800000.0,"Mizmizi, Shiddhirganj",False,False,False,True
"20 Katha Plot Is Ready For Sale In Narayanganj, Rupganj, Bproperty Village",3.0,3.0,4.0,1.0,14400.0,25000000.0,"Rupganj, Narayanganj",False,False,False,True
"Check This Fine Looking 5 Katha Plot Offered For Sale At Bproperty Village, Narayanganj",3.0,3.0,4.0,1.0,3600.0,7625000.0,"Rupganj, Narayanganj",False,False,False,True
Check This Fine Looking Plot Offered For Sale At Bproperty Village,3.0,3.0,4.0,1.0,2160.0,4575000.0,"Rupganj, Narayanganj",False,False,False,True
"Check This Fine Looking Plot Offered For Sale At Narayanganj, Bproperty Village",3.0,3.0,4.0,1.0,2160.0,3000000.0,"Rupganj, Narayanganj",False,False,False,True
3 Katha plot is for sale in Fatulla,3.0,3.0,4.0,1.0,2160.0,3750000.0,"Kutubpur, Fatulla",False,False,False,True
7.6 Katha nice Plot is now available for sale in Purbachal American City,3.0,3.0,4.0,1.0,5472.0,25156000.0,"Rupganj, Narayanganj",False,False,False,True
Visit This Large 5 Katha Plot Is For Sale In Bproperty Village,3.0,3.0,4.0,1.0,3600.0,5000000.0,"Rupganj, Narayanganj",False,False,False,True
"Your Dream Plot Is Waiting For Sale In Narayanganj, Bproperty Village",3.0,3.0,4.0,1.0,2160.0,4575000.0,"Rupganj, Narayanganj",False,False,False,True
"In The Location Of Bproperty Village, Narayanganj, A Plot Is Up For Sale",3.0,3.0,4.0,1.0,2160.0,4575000.0,"Rupganj, Narayanganj",False,False,False,True
2160 SQ FT Plot is available for sale in Shiddhirganj,3.0,3.0,4.0,1.0,2160.0,5000000.0,"Sanarpar, Shiddhirganj",False,False,False,True
"Take This 5 Katha Residential Plot Which Is Ready For Sale At Rupganj, Narayanganj",3.0,3.0,4.0,1.0,3600.0,6000000.0,"Rupganj, Narayanganj",False,False,False,True
"Near To Rupgonj Police Station 5 Katha Plot for sale in Rupganj, Bproperty Village",3.0,3.0,4.0,1.0,3600.0,7625000.0,"Rupganj, Narayanganj",False,False,False,True
"Check This Plot Up For Sale In Narayanganj, Bproperty Village",3.0,3.0,4.0,1.0,2160.0,4575000.0,"Rupganj, Narayanganj",False,False,False,True
"In The Location Of Rupganj, Bproperty Village, A Plot Is Up For Sale",3.0,3.0,4.0,1.0,2160.0,3375000.0,"Rupganj, Narayanganj",False,False,False,True
"A Residential Plot Is Available For Sale At Bproperty Village, Rupganj With An Affordable Deal.",3.0,3.0,4.0,1.0,7200.0,15250000.0,"Rupganj, Narayanganj",False,False,False,True
This Large 5 Katha Plot Which Is Up For Sale In Bproperty Village,3.0,3.0,4.0,1.0,3600.0,7625000.0,"Rupganj, Narayanganj",False,False,False,True
"For Selling Purpose A Residential Plot Is Available At Bproperty Village, Rupganj",3.0,3.0,4.0,1.0,3600.0,7625000.0,"Rupganj, Narayanganj",False,False,False,True
"5 Katha Plot for sale in Bproperty Village, Narayanganj City",3.0,3.0,4.0,1.0,3600.0,7625000.0,"Rupganj, Narayanganj",False,False,False,True
"In Bproperty Village,rupganj A Residential Plot Up For Sale .",3.0,3.0,4.0,1.0,3600.0,7625000.0,"Rupganj, Narayanganj",False,False,False,True
"A Nice Residential Plot Is For Sale At Bproperty Village, Rupganj .",3.0,3.0,4.0,1.0,2160.0,4575000.0,"Rupganj, Narayanganj",False,False,False,True
"Plot For Sale In A Suitable Place In Bproperty Village, Rupganj",3.0,3.0,4.0,1.0,2160.0,4575000.0,"Rupganj, Narayanganj",False,False,False,True
"Plot For Sale In A Suitable Place In Rupganj, Narayanganj, Bproperty Village",3.0,3.0,4.0,1.0,2160.0,4575000.0,"Rupganj, Narayanganj",False,False,False,True
At Purbachal Marine City Nice 3 Katha Plot Up For Sale Near Zinda Park,3.0,3.0,4.0,1.0,2160.0,4575000.0,"Rupganj, Narayanganj",False,False,False,True
We Have A 5 Katha Plot For Sale In Bproperty Village,3.0,3.0,4.0,1.0,3600.0,5000000.0,"Rupganj, Narayanganj",False,False,False,True
"In The Location Of Bproperty Village, Rupganj A Residential Plot Is For Sale",3.0,3.0,4.0,1.0,2160.0,4575000.0,"Rupganj, Narayanganj",False,False,False,True
"See This Plot For Sale In Narayanganj, Bproperty Village",3.0,3.0,4.0,1.0,2160.0,4575000.0,"Rupganj, Narayanganj",False,False,False,True
"At Bproperty Village, Rupganj A Residential Plot Is Up For Sale",3.0,3.0,4.0,1.0,3600.0,7625000.0,"Rupganj, Narayanganj",False,False,False,True
"A 3 katha Residential Plot Is For Sale At Rupganj ,Bproperty Village.",3.0,3.0,4.0,1.0,2160.0,3000000.0,"Rupganj, Narayanganj",False,False,False,True
"This 3 Katha Plot At Bproperty Village, Rupganj Is Up For Sale.",3.0,3.0,4.0,1.0,2160.0,4575000.0,"Rupganj, Narayanganj",False,False,False,True
"Plot For Sale In Narayanganj, Rupganj, Bproperty Village",3.0,3.0,4.0,1.0,2160.0,4575000.0,"Rupganj, Narayanganj",False,False,False,True
"Vacant For Sale In Matuail, A 1050 Sq. Ft. Well Defined Flat",3.0,2.0,8.0,1.0,1050.0,6000000.0,"Matuail, Demra",False,False,False,True
"A Modern Flat Of 1380 Sq Ft Is Up For Sale In New Town R/a, Demra",3.0,2.0,6.0,1.0,1380.0,6500000.0,"Matuail, Demra",False,False,False,True
Affordable And Nice Flat Is Up For Sale In Matuail Which Is 981 Sq Ft,2.0,2.0,7.0,1.0,981.0,5500000.0,"Matuail, Demra",False,False,False,True
"1050 Sq Ft Ready Flat For Sale In Matuail, New Town R/a",3.0,3.0,6.0,1.0,1050.0,8000000.0,"Matuail, Demra",False,False,False,True
"Avail The Amazing Offer Of Buying A 130 Sq Ft Commercial Shop In Tongi, Gazipur",3.0,3.0,4.0,1.0,130.0,5000000.0,"Tongi, Gazipur Sadar Upazila",False,False,True,False
"1050 Sq Ft Apartment Is Up For Sale In Tongi, Gazipur",3.0,3.0,8.0,1.0,1050.0,3990000.0,"Tongi, Gazipur Sadar Upazila",False,False,True,False
"272 katha Plot Is For Sale In Kaliakair, Gazipur .",3.0,3.0,4.0,1.0,195840.0,157500000.0,Kaliakair,False,False,True,False
Residential Plot Is Available For Sale In Kapasia Nearby Kapasia Gov&#039;t. Pilot High School,3.0,3.0,4.0,1.0,1380.0,25000000.0,Kapasia,False,False,True,False
18 katha Commercial Plot For Sale In Board Bazar,3.0,3.0,4.0,1.0,1380.0,27570000.0,"Board Bazar, Gazipur Sadar Upazila",False,False,True,False
"Buy This 1350 Sq Ft Amazing Flat In Gazipur, Joydebpur With A Nice Surrounding",3.0,3.0,8.0,1.0,1350.0,4500000.0,"Joydebpur, Gazipur Sadar Upazila",False,False,True,False
"Deal With This 1174 Square Feet Residential Apartment Set To Sale At Shimultoly, Gazipur",3.0,3.0,9.0,1.0,1174.0,4696000.0,"Shimultoly, Gazipur Sadar Upazila",False,False,True,False
Create Your Nice Home Experience In This 1240 Sq Ft Apartment Mingled With Your Interest To Live In Gazipur,3.0,3.0,7.0,1.0,1240.0,4960000.0,"Joydebpur, Gazipur Sadar Upazila",False,False,True,False
"A Finely Built 1240 Sq Ft Flat Is Up For Sale In Sahapara Road, Joydebpur",3.0,3.0,8.0,1.0,1240.0,4960000.0,"Joydebpur, Gazipur Sadar Upazila",False,False,True,False
"1000 Sq Ft Impressive Flat For Sale In Gazipur, Chandana",2.0,2.0,9.0,1.0,1000.0,4300000.0,"Chandana, Gazipur Sadar Upazila",False,False,True,False
A Modest Apartment In Tongi Near Tongi Post Office Is Up For Sale,3.0,3.0,2.0,1.0,1440.0,5900000.0,"Tongi, Gazipur Sadar Upazila",False,False,True,False
A 1380 Sq.ft Apartment Is For Sale In Auchpara Close To Rainbow Grammar School,3.0,3.0,1.0,1.0,1380.0,5000000.0,"Tongi, Gazipur Sadar Upazila",False,False,True,False
Sustain A Modern Lifestyle In This 1380 Sq Ft Flat For Sale In Gazipur Sadar Upazila,3.0,3.0,9.0,1.0,1380.0,5000000.0,"Tongi, Gazipur Sadar Upazila",False,False,True,False
View This 1185 Square Feet Residential Apartment For Sale In Gazipur Sadar Upazila,3.0,3.0,5.0,1.0,1185.0,4740000.0,"Shimultoly, Gazipur Sadar Upazila",False,False,True,False
"130 Sq Ft Commercial Shop Is Up For Sale In Tongi Bazar, Gazipur",3.0,3.0,4.0,1.0,130.0,5000000.0,"Tongi, Gazipur Sadar Upazila",False,False,True,False
"Commercial Shop Of 130 Sq Ft Is Ready For Sale At Tongi Bazar, Anarkoli Road",3.0,3.0,4.0,1.0,130.0,5000000.0,"Tongi, Gazipur Sadar Upazila",False,False,True,False
"Buy This 800 Sq Ft Apartment At Tongi, Gazipur",2.0,1.0,1.0,1.0,800.0,1760000.0,"Tongi, Gazipur Sadar Upazila",False,False,True,False
Gazipur Is Offering You A 800 Sq Ft Apartment Is For Sale,2.0,1.0,3.0,1.0,800.0,1760000.0,"Tongi, Gazipur Sadar Upazila",False,False,True,False
1050 Sq.ft Apartment Is For Sale In Tongi Very Close To Janata Bank Limited.,3.0,3.0,6.0,1.0,1050.0,3990000.0,"Tongi, Gazipur Sadar Upazila",False,False,True,False
60 katha Residential Plot For Sale At Sreepur,3.0,3.0,4.0,1.0,43200.0,15000000.0,Sreepur,False,False,True,False
A 6300 Sq Ft Full Building Is Up For Sale In A Well Secured Location Of Gazipur Sadar Upazila,15.0,10.0,4.0,1.0,6300.0,17500000.0,"Tongi, Gazipur Sadar Upazila",False,False,True,False
"1259 Sq Ft Convenient Flat For Sale In Gazipur, Chandana",3.0,3.0,3.0,1.0,1259.0,4900000.0,"Chandana, Gazipur Sadar Upazila",False,False,True,False
Grab This 10 Katha Plot Up For Sale At ajandrapur Chowrasta - Bhawal Mirzapur Road.,3.0,3.0,4.0,1.0,7200.0,9000000.0,"Bhawal Mirzapur, Gazipur Sadar Upazila",False,False,True,False
"1000 Sq Ft Apartment Is Ready For Sale In Gazipur Sadar Upazila, Tongi, Auchpara",3.0,3.0,2.0,1.0,1000.0,4000000.0,"Tongi, Gazipur Sadar Upazila",False,False,True,False
"Buy This 1000 Sq Ft Apartment In Gazipur Sadar Upazila, Tongi",3.0,3.0,3.0,1.0,1000.0,4000000.0,"Tongi, Gazipur Sadar Upazila",False,False,True,False
A 242 Katha Plot Is For Sale Next To Gazipur Police Line Jame Masjid.,3.0,3.0,4.0,1.0,174240.0,120000000.0,"Khube Bormi, Gazipur Sadar Upazila",False,False,True,False
"1000 Sq Ft Suitable Flat For Sale In Gazipur, Chandana",2.0,2.0,4.0,1.0,1000.0,4300000.0,"Chandana, Gazipur Sadar Upazila",False,False,True,False
"Carry Out Your Peaceful Days In This 1259 Sq Ft Flat For Sale In Gazipur, Chandana",3.0,3.0,7.0,1.0,1259.0,4900000.0,"Chandana, Gazipur Sadar Upazila",False,False,True,False
"With An Awesome Environment A 1080 Sq Ft Flat Is Vacant For Sale In Gazipur Close To Joydebpur Bus Terminal, Gazipur",3.0,2.0,5.0,1.0,1080.0,4320000.0,"Joydebpur, Gazipur Sadar Upazila",False,False,True,False
An Updated Lifestyle Is Awaiting For You In This 1032 Sq Ft Flat For Sale In Gazipur Sadar Upazila,3.0,2.0,7.0,1.0,1032.0,3600000.0,"Tongi, Gazipur Sadar Upazila",False,False,True,False
Grab This 10 Katha Plot Up For Sale At ajandrapur Chowrasta - Bhawal Mirzapur Road.,3.0,3.0,4.0,1.0,7200.0,9000000.0,"Bhawal Mirzapur, Gazipur Sadar Upazila",False,False,True,False
"1000 Sq Ft Apartment Is Ready For Sale In Gazipur Sadar Upazila, Tongi, Auchpara",3.0,3.0,2.0,1.0,1000.0,4000000.0,"Tongi, Gazipur Sadar Upazila",False,False,True,False
"Buy This 1000 Sq Ft Apartment In Gazipur Sadar Upazila, Tongi",3.0,3.0,3.0,1.0,1000.0,4000000.0,"Tongi, Gazipur Sadar Upazila",False,False,True,False
A 242 Katha Plot Is For Sale Next To Gazipur Police Line Jame Masjid.,3.0,3.0,4.0,1.0,174240.0,120000000.0,"Khube Bormi, Gazipur Sadar Upazila",False,False,True,False
"1000 Sq Ft Suitable Flat For Sale In Gazipur, Chandana",2.0,2.0,4.0,1.0,1000.0,4300000.0,"Chandana, Gazipur Sadar Upazila",False,False,True,False
"With An Awesome Environment A 1080 Sq Ft Flat Is Vacant For Sale In Gazipur Close To Joydebpur Bus Terminal, Gazipur",3.0,2.0,5.0,1.0,1080.0,4320000.0,"Joydebpur, Gazipur Sadar Upazila",False,False,True,False
"1240 Sq Ft Modest Flat For Sale In Gazipur, Specifically Joydebpur",3.0,3.0,6.0,1.0,1240.0,4960000.0,"Joydebpur, Gazipur Sadar Upazila",False,False,True,False
"Feel Refreshing In This 1240 Sq Ft Apartment Mingled With Your Interest To Live In Gazipur, Joydebpur",3.0,3.0,6.0,1.0,1240.0,4960000.0,"Joydebpur, Gazipur Sadar Upazila",False,False,True,False
"Buy This 1240 Sq Ft Flat Which Is Assuring You A Soothing Home Experience In Gazipur, Joydebpur",3.0,3.0,7.0,1.0,1240.0,4960000.0,"Joydebpur, Gazipur Sadar Upazila",False,False,True,False
"1240 Sq Ft Flat With 3 Bedrooms Is For Sale In Gazipur, Joydebpur",3.0,3.0,8.0,1.0,1240.0,4960000.0,"Joydebpur, Gazipur Sadar Upazila",False,False,True,False
"1240 Sq Ft Flat For Sale Is Inviting You For A Peaceful Home Experience In Gazipur, Joydebpur",3.0,3.0,9.0,1.0,1240.0,4960000.0,"Joydebpur, Gazipur Sadar Upazila",False,False,True,False
No Place Rather Than Gazipur Does It Better To Provide You With Better Homely Affairs Alike This 1240 Sq Ft Flat,3.0,3.0,4.0,1.0,1240.0,4960000.0,"Joydebpur, Gazipur Sadar Upazila",False,False,True,False
See This 1300 Sq Ft Apartment For Sale Is All Set For You In Joydebpur Close To Court Mosjid,3.0,3.0,9.0,1.0,1300.0,5200000.0,"Joydebpur, Gazipur Sadar Upazila",False,False,True,False
"Built With Modern Amenities, Check This 1300 Sq Ft Flat Which Is Up For Sale At Joydebpur Road, Gazipur Sadar Upazila",3.0,3.0,9.0,1.0,1300.0,5200000.0,"Joydebpur, Gazipur Sadar Upazila",False,False,True,False
"5 Katha Plot Ready For Sale At Sataish, Tongi Close To Sataish High School",3.0,3.0,4.0,1.0,3600.0,6000000.0,"Tongi, Gazipur Sadar Upazila",False,False,True,False
"See, This 1300 Sq Ft Beautiful Apartment And Make It Your New Home Which Is Up For Sale In Joydebpur",3.0,3.0,8.0,1.0,1300.0,5200000.0,"Joydebpur, Gazipur Sadar Upazila",False,False,True,False
See This 1300 Sq Ft Apartment For Sale Is All Set For You In Joydebpur Road Close To Sree Sree Madhab Mondir,3.0,3.0,2.0,1.0,1300.0,5200000.0,"Joydebpur, Gazipur Sadar Upazila",False,False,True,False
"Buy This 1350 Sq Ft Pleasant Flat In Gazipur, Joydebpur With Great Residential Features",3.0,3.0,6.0,1.0,1350.0,4500000.0,"Joydebpur, Gazipur Sadar Upazila",False,False,True,False
1350 Sq Ft Ready Flat For Sale In Gazipur With Updated Home Facilities,3.0,3.0,9.0,1.0,1350.0,4500000.0,"Joydebpur, Gazipur Sadar Upazila",False,False,True,False
"Envision Your Living Opportunity In This 1240 Sq Ft Apartment Up For Sale In Gazipur, Joydebpur",3.0,3.0,6.0,1.0,1240.0,4960000.0,"Joydebpur, Gazipur Sadar Upazila",False,False,True,False
4800 Square Feet Warehouse For Sale In Gazipur,3.0,3.0,4.0,1.0,1380.0,60000000.0,Gazipur Sadar Upazila,False,False,True,False
2 Katha Plot is now available for sale in Bonomala,3.0,3.0,4.0,1.0,1440.0,3000000.0,"Tongi, Gazipur Sadar Upazila",False,False,True,False
"Built With Modern Amenities, Check This 1300 Sq Ft Flat Which Is Up For Sale At Uttar Cyabithy, Joydebpur",3.0,3.0,6.0,1.0,1300.0,5200000.0,"Joydebpur, Gazipur Sadar Upazila",False,False,True,False
"1240 Sq Ft Flat For Sale Is Ready To Offer You A Tranquil Home Experience In Gazipur, Joydebpur",3.0,3.0,8.0,1.0,1240.0,4960000.0,"Joydebpur, Gazipur Sadar Upazila",False,False,True,False
8.15 Katha Plot Is Now Available For Sale In Kashimpur Road Which Is An Eco Friendly Location,3.0,3.0,4.0,1.0,5868.0,5400000.0,"Kashimpur Road, Gazipur Sadar Upazila",False,False,True,False
"A 920 Sq Ft Flat Is Vacant For Sale In Chandana Chowrasta, Gazipur",3.0,2.0,9.0,1.0,920.0,3220000.0,"Chandana, Gazipur Sadar Upazila",False,False,True,False
"1240 Sq Ft Flat For Sale Is Assuring You An Overwhelming Home Experience In Gazipur, Joydebpur",3.0,3.0,8.0,1.0,1240.0,4960000.0,"Joydebpur, Gazipur Sadar Upazila",False,False,True,False
"700 Sq Ft Apartment Is Available For Sale In Tongi, Gazipur",2.0,1.0,4.0,1.0,700.0,2240000.0,"Tongi, Gazipur Sadar Upazila",False,False,True,False
"Check Out This 800 Sq Ft Apartment For Sale In Tongi, Gazipur",2.0,1.0,1.0,1.0,800.0,2560000.0,"Tongi, Gazipur Sadar Upazila",False,False,True,False
"800 Sq Ft Apartment Is Available For Sale In Tongi, Gazipur",2.0,1.0,3.0,1.0,800.0,2560000.0,"Tongi, Gazipur Sadar Upazila",False,False,True,False
A Beautiful Apartment Is Up For Sale At Tongi Near Amzad Ali Sarkar Pilot Girls&#039; High School And College,3.0,2.0,6.0,1.0,950.0,2950000.0,"Tongi, Gazipur Sadar Upazila",False,False,True,False
120 Sq Ft Commercial Space Is Available For You To Buy At Tongi,3.0,3.0,4.0,1.0,120.0,5000000.0,"Tongi, Gazipur Sadar Upazila",False,False,True,False
"Check Out This 130 Sq Ft Commercial Space Up For Sale In Tongi, Anarkoli Road",3.0,3.0,4.0,1.0,130.0,5000000.0,"Tongi, Gazipur Sadar Upazila",False,False,True,False
Near By Janata Bank Limited 1000 Sq.ft Apartment Is For Sale In Arichpur,3.0,3.0,8.0,1.0,1000.0,3800000.0,"Tongi, Gazipur Sadar Upazila",False,False,True,False
